Time,radar,fall avg accel,fall burn time,fall dist,burn mass,fall time,ship mass,,,,,,,,,,,,,,,,,,,
80.04000007,1000.014027,27.51903133,5.989882575,355.1522411,830.5868013,14.30436662,4.484053135,,,,,,,,,,,,,,,,,,,
Time,radar,availthrust,thrust,thrust at alt,isp,atsip,mass,atmequiv,press,acc,acc,acc,fall dist,fall time,gravity,ship vertical speed,,acceleration,acceleration thrust,acceleration thrust at,,velocity,a,a after,calc thrust,
93.22000009,176.4245837,93.17457581,93.17457581,93.18988037,163.6048279,163.6000214,4.426121712,0.996385652,0.963433391,V(-8.29847138049813,-0.032225397, 7.67856077643525),246.1310084,23.3359017,9.801566824,-106.8955932,99.98656458,21.05106499,21.05106499,21.05452277,,-107.2332533,11.33911871,0.074622355,,
93.26000009,172.1532283,93.13864136,93.13864136,93.15392303,163.5415802,163.5368958,4.423798561,0.996446671,0.964047733,V(-8.29974791993848,-0.031733302, 7.68044370412715),243.6293219,23.21384283,9.801706023,-106.4433654,99.58430234,21.05399694,21.05399694,21.05745136,,-106.7838851,11.23420353,0.076141553,,
93.30000009,167.9000103,93.10288239,93.10288239,93.11815643,163.4786377,163.4741058,4.421474934,0.996507431,0.964659816,V(-8.29952020699077,-0.031276428, 7.68255402686766),241.1298333,23.09164639,9.801844635,-105.9911348,99.18218759,21.05697392,21.05697392,21.06042844,,-106.3304505,11.33586533,0.082362858,,
93.34000009,163.6649516,93.06731415,93.06731415,93.08257294,163.4160309,163.4116364,4.419151783,0.996567932,0.965269565,V(-8.30082288570836,-0.030856769, 7.68390747488384),238.6304817,22.96935773,9.801982659,-105.5391586,98.78047053,21.05999493,21.05999493,21.06344781,,-105.8764674,11.34957759,0.068089556,,
93.38000009,159.4479071,93.03192902,93.03192902,93.04716492,163.3537445,163.349472,4.416828156,0.996628176,0.965877056,V(-8.30095925544853,-0.030475673, 7.68606348848952),236.1340283,22.84681242,9.802120095,-105.0865917,98.37834484,21.06306285,21.06306285,21.06651236,,-105.4261126,11.25887144,0.078271673,,
93.42000009,155.2489705,92.99671936,92.99671936,93.01194763,163.2917786,163.2876434,4.414505005,0.996688161,0.966482212,V(-8.30096577578058,-0.030126181, 7.68811832955129),233.6383226,22.72403147,9.802256942,-104.6335595,97.97593395,21.06617146,21.06617146,21.06962106,,-104.9734138,11.31746858,0.070369199,,
93.46000009,151.0680924,92.96169281,92.96169281,92.97690582,163.2301331,163.22612,4.412181377,0.996747887,0.967085034,V(-8.30393712313187,-0.029819252, 7.69015561506235),231.1422143,22.6012233,9.8023932,-104.1811629,97.574298,21.06932713,21.06932713,21.07277509,,-104.5219527,11.28652916,0.082213377,,
93.50000009,146.9053673,92.92685699,92.92685699,92.94204712,163.168808,163.1649323,4.409858227,0.996807354,0.967685597,V(-8.30423602483061,-0.029546829, 7.69190812824079),228.6504522,22.47822358,9.80252887,-103.7285574,97.17263001,21.0725271,21.0725271,21.07597168,,-104.0681277,11.34562385,0.059968719,,
93.54000009,142.7607609,92.89219666,92.89219666,92.90738678,163.1078033,163.1040802,4.407534599,0.996866563,0.968283826,V(-8.30720078560076,-0.029312821, 7.69461166670308),226.1604631,22.35494857,9.802663951,-103.2753281,96.7705366,21.07577254,21.07577254,21.07921893,,-103.6151594,11.32420822,0.077435052,,
93.58000009,138.6341464,92.85771942,92.85771942,92.87287903,163.0471191,163.0435028,4.405211449,0.996925513,0.968879796,V(-8.31064854352526,-0.029114287, 7.69752335171898),223.6703157,22.23153136,9.802798443,-102.822182,96.36870073,21.07906068,21.07906068,21.08250197,,-103.1653636,11.24489476,0.065737117,,
93.62000009,134.525789,92.82342529,92.82342529,92.83857727,162.9867554,162.9832764,4.402887821,0.996984204,0.969473356,V(-8.31186107137387,-0.028949886, 7.69962463667728),221.1828994,22.10799158,9.802932346,-102.3692421,95.96724265,21.08239616,21.08239616,21.08583753,,-102.7089345,11.41072743,0.081082729,,
93.66000009,130.4355615,92.78931427,92.78931427,92.80445099,162.9266968,162.9233704,4.400564194,0.997042635,0.970064658,V(-8.31457961047516,-0.028820389, 7.70165252157905),218.6965472,21.98412442,9.803065658,-101.9154545,95.5651577,21.08577677,21.08577677,21.0892165,,-102.2556872,11.33118172,0.075003325,,
93.70000009,126.3634795,92.75538635,92.75538635,92.77050018,162.8669739,162.8637695,4.398241043,0.997100808,0.970653625,V(-8.31646978308517,-0.028718909, 7.70551960196641),216.2122555,21.86007014,9.80319838,-101.4615689,95.16316902,21.08920031,21.08920031,21.09263664,,-101.8020496,11.34094037,0.068175109,,
93.74000009,122.3095542,92.72163391,92.72163391,92.73673248,162.8075714,162.8044891,4.395917416,0.997158721,0.971240258,V(-8.31885209547086,-0.028650759, 7.70790760491089),213.729891,21.73582787,9.803330512,-101.007599,94.76129448,21.09266966,21.09266966,21.09610434,,-101.3481331,11.34791381,0.060963643,,
93.78000009,118.2737915,92.68806458,92.68806458,92.70315552,162.7484894,162.7455444,4.393594265,0.997216375,0.971824482,V(-8.32248457320761,-0.028607548, 7.71064428780221),211.2492312,21.61137663,9.803462053,-100.5534557,94.35945357,21.09618207,21.09618207,21.09961683,,-100.8940677,11.35163297,0.067148713,,
93.82000009,114.2561906,92.65467072,92.65467072,92.6697464,162.6896973,162.6868896,4.391270638,0.997273769,0.972406447,V(-8.32527690556753,-0.02859238, 7.71348271103078),208.7698765,21.48685361,9.803593004,-100.0998643,93.95834619,21.09974045,21.09974045,21.10317356,,-100.4400211,11.35116631,0.048921066,,
93.86000009,110.2567308,92.62147522,92.62147522,92.63652802,162.6312408,162.6285706,4.388947487,0.997330904,0.972986002,V(-8.32615480970111,-0.028605964, 7.7136668008667),206.2958175,21.36213603,9.803723365,-99.64621263,93.55739143,21.10334551,21.10334551,21.10677521,,-99.98649489,11.33815463,0.084045855,,
93.90000009,106.2754277,92.58843994,92.58843994,92.60348511,162.5731201,162.5705719,4.386623859,0.99738778,0.973563224,V(-8.32911357141591,-0.028642771, 7.71583554009176),203.8229878,21.23713119,9.803853134,-99.19204411,93.15615761,21.10699319,21.10699319,21.11042298,,-99.53257832,11.34791446,0.067756263,,
93.94000009,102.3122365,92.5555954,92.5555954,92.57062531,162.5152893,162.5128784,4.384300709,0.997444396,0.974138111,V(-8.33190415881169,-0.028698661, 7.71841438136393),201.3519685,21.1119182,9.803982313,-98.73779605,92.7550697,21.11068596,21.11068596,21.11411408,,-99.0797786,11.31999282,-6.433456193,,
93.98000009,98.36726346,92.52292633,92.52292633,92.53793335,162.4577789,162.4554901,4.381977081,0.997500753,0.974710588,V(-8.33391329662017,-0.028780396, 7.72011476976631),198.8833288,20.98646132,9.804110901,-98.28328906,92.35396118,21.11442498,21.11442498,21.11784969,,-98.62432681,11.38629492,-2.419966043,,
94.02000009,94.44047382,92.490448,92.490448,92.50543976,162.400589,162.3984375,4.379653931,0.99755685,0.975280732,V(-8.33691852565141,-0.028877187, 7.72234857603336),196.4170265,20.86073152,9.804238897,-97.82840633,91.95272697,21.11820922,21.11820922,21.12163226,,-98.16974093,11.36464697,15.91934744,,
94.06000009,90.53176228,92.45812988,92.45812988,92.47311401,162.3437195,162.3416901,4.377330303,0.997612687,0.975848465,V(-8.33887694325031,-0.028996525, 7.72448034221138),193.9527368,20.73485038,9.804366301,-97.3737926,91.55199137,21.12203637,21.12203637,21.12545949,,-97.71778846,11.29881164,20.98402103,,
94.10000009,86.64135885,92.42599487,92.42599487,92.44097137,162.2871399,162.2852631,4.375007153,0.997668264,0.976413865,V(-8.34150891270442,-0.029131252, 7.72606141619703),191.4912059,20.60869738,9.804493113,-96.91885589,91.1511929,21.12590715,21.12590715,21.12933034,,-97.26008571,11.44256877,20.93890137,,
94.14000009,82.76903054,92.3940506,92.3940506,92.40899658,162.230896,162.229126,4.372683525,0.997723582,0.976976931,V(-8.3434372831185,-0.029279798, 7.72845126063505),189.0322267,20.48229615,9.804619333,-96.4637473,90.75048531,21.12982796,21.12982796,21.13324599,,-96.8082076,11.2969527,21.21337085,,
94.18000009,78.91515379,92.36227417,92.36227417,92.37721252,162.1749573,162.1733246,4.370359898,0.997778639,0.977537511,V(-8.34509402129396,-0.029440156, 7.73084527079204),186.5758889,20.35565366,9.80474496,-96.00850994,90.34991391,21.13379134,21.13379134,21.13720945,,-96.34691862,11.53222444,20.98402111,,
94.22000009,75.07936556,92.33068085,92.33068085,92.34559631,162.119339,162.1178284,4.368036747,0.997833436,0.978095758,V(-8.34707851515527,-0.029612896, 7.73255479302772),184.1223533,20.22876316,9.804869994,-95.55315354,89.949499,21.13779856,21.13779856,21.14121324,,-95.89470581,11.30532034,21.12917136,,
94.26000009,71.2617959,92.299263,92.299263,92.31417084,162.0640259,162.0626526,4.36571312,0.997887972,0.978651595,V(-8.35016520545067,-0.029790135, 7.73641753197577),181.6717501,20.10160833,9.804994436,-95.09762249,89.54919439,21.14185254,21.14185254,21.14526729,,-95.43924142,11.38660961,20.99099396,,
94.30000009,67.46232516,92.26802063,92.26802063,92.28292084,162.0090332,162.0077972,4.363389969,0.997942249,0.979205023,V(-8.35283117359509,-0.029977821, 7.73966356720753),179.2237537,19.97418714,9.805118285,-94.64192254,89.14901521,21.14594874,21.14594874,21.14936357,,-94.98676837,11.31182628,21.11844813,,
94.34000009,63.68120845,92.23696136,92.23696136,92.25183868,161.9543304,161.9532318,4.361066341,0.997996265,0.979756041,V(-8.35557688558955,-0.030176486, 7.74238523429629),176.7787093,19.84649211,9.80524154,-94.18605061,88.74896503,21.15009361,21.15009361,21.15350501,,-94.5279175,11.4712717,21.09892893,,
94.38000009,59.91832669,92.20606995,92.20606995,92.22093201,161.8999481,161.8989716,4.358743191,0.99805002,0.980304725,V(-8.35784137057534,-0.030371822, 7.7457172036361),174.3366215,19.71851667,9.805364201,-93.72999737,88.34904538,21.15427909,21.15427909,21.1576888,,-94.07204404,11.39683654,20.95935321,,
94.42000009,56.17368749,92.17536926,92.17536926,92.19020844,161.8458862,161.8450317,4.356419563,0.998103515,0.980850924,V(-8.36063302080904,-0.030573276, 7.74840832584314),171.8971726,19.59033234,9.805486269,-93.27417352,87.94965793,21.15851513,21.15851513,21.16192141,,-93.61598001,11.4016007,21.177046,,
94.46000009,52.44728341,92.14483643,92.14483643,92.15966034,161.7921448,161.7914124,4.354096413,0.998156749,0.981394713,V(-8.36239360278342,-0.030775288, 7.75070656544759),169.462356,19.46177714,9.805607742,-92.81777436,87.55004485,21.16279193,21.16279193,21.16619652,,-93.16010184,11.3969544,21.03939603,,
94.50000009,48.73913937,92.11447906,92.11447906,92.12928772,161.7386932,161.7380829,4.351772785,0.998209723,0.981936094,V(-8.3650110156185,-0.030976813, 7.75353009197983),167.0294216,19.33294275,9.805728621,-92.36130234,87.15069623,21.16711593,21.16711593,21.17051884,,-92.70360086,11.41252446,21.08727218,,
94.54000009,45.04925017,92.08429718,92.08429718,92.09909821,161.6855621,161.6850891,4.349449635,0.998262436,0.982475064,V(-8.36780329723832,-0.031173452, 7.75584643250528),164.6000145,19.2038316,9.805848906,-91.90480351,86.75166727,21.17148258,21.17148258,21.17488555,,-92.24723004,11.40927049,21.08773807,,
94.58000009,41.37762723,92.05429077,92.05429077,92.06907654,161.6327209,161.6323853,4.347126007,0.998314887,0.983011626,V(-8.37047262479029,-0.031371032, 7.75779138712381),162.1742327,19.07442201,9.805968596,-91.44820443,86.35289954,21.17589659,21.17589659,21.17929786,,-91.79057325,11.41641979,21.08029912,,
94.62000009,37.72426713,92.02446747,92.02446747,92.03923035,161.5802002,161.5799866,4.344802856,0.998367078,0.983545702,V(-8.37276744278657,-0.031563356, 7.76051401654319),159.7516366,18.94468851,9.806087691,-90.99141392,85.95431861,21.18035513,21.18035513,21.18375295,,-91.33400252,11.41426806,21.03189357,,
94.66000009,34.08918054,91.99481964,91.99481964,92.00955963,161.5279999,161.5278931,4.342479229,0.998419008,0.984077369,V(-8.37514793984328,-0.031754868, 7.76321097071403),157.3326608,18.81459928,9.806206191,-90.53431106,85.55582232,21.18486118,21.18486118,21.18825555,,-90.87716454,11.42094958,21.20264544,,
94.70000009,30.47237743,91.96533203,91.96533203,91.98007202,161.4760895,161.4761353,4.340156078,0.998470677,0.984606551,V(-8.37804330694024,-0.031940496, 7.76552174590882),154.9168423,18.68417947,9.806324096,-90.07706144,85.15758226,21.18940664,21.18940664,21.19280283,,-90.42007783,11.42716775,21.075614,,
94.74000009,26.87386772,91.93602753,91.93602753,91.95075989,161.4244995,161.4246674,4.337832451,0.998522084,0.985133324,V(-8.38041581956534,-0.032113846, 7.76836837499853),152.5045748,18.55343381,9.806441404,-89.61973004,84.75967479,21.19400151,21.19400151,21.19739776,,-89.96274245,11.43338441,21.05702821,,
94.78000009,23.29359366,91.90689087,91.90689087,91.92160797,161.3731995,161.3734894,4.335508823,0.99857323,0.985657687,V(-8.38331974687999,-0.032284779, 7.77122222621316),150.0954838,18.42229316,9.806558117,-89.16201802,84.36183149,21.19864002,21.19864002,21.20203457,,-89.50685161,11.39727113,21.10725314,,
94.82000009,19.73156745,91.87793732,91.87793732,91.89263916,161.3222198,161.3226318,4.333185673,0.998624114,0.986179565,V(-8.38586224072878,-0.032447632, 7.77394721078546),147.6903634,18.29081213,9.806674233,-88.70423195,83.96436046,21.20332343,21.20332343,21.20671628,,-89.05065514,11.40491161,21.14168157,,
94.86000009,16.18816112,91.84915924,91.84915924,91.8638382,161.2715302,161.2720795,4.330862045,0.998674737,0.986698959,V(-8.38945928064744,-0.032604101, 7.77773085450396),145.2884618,18.15893638,9.806789752,-88.24616796,83.56708101,21.20805472,21.20805472,21.2114441,,-88.58515818,11.63742409,21.05934634,,
94.90000009,12.66283609,91.82055664,91.82055664,91.83522797,161.2211609,161.2218475,4.328538895,0.998725098,0.987215868,V(-8.39247423010705,-0.032750322, 7.78071234962862),142.8904336,18.02666784,9.806904675,-87.78785415,83.17004415,21.21282929,21.21282929,21.21621873,,-88.13312566,11.30081289,21.12216236,,
94.94000009,9.155723051,91.79211426,91.79211426,91.80677032,161.1710815,161.1718903,4.326215267,0.998775197,0.987730367,V(-8.39557912431286,-0.032891916, 7.78428690973427),140.4959182,17.89403336,9.807019,-87.32949966,82.77346684,21.21764836,21.21764836,21.22103609,,-87.67782586,11.38249498,21.14911871,,
94.98000009,5.667252285,91.76385498,91.76385498,91.77849579,161.1213226,161.1222534,4.323892117,0.998825034,0.988242307,V(-8.39860134183347,-0.033020371, 7.78794861748692),138.1058611,17.76100101,9.807132727,-86.87099209,82.3772581,21.22251261,21.22251261,21.22589864,,-87.21176905,11.65142033,21.04420353,,
95.02000009,2.196998522,91.73577118,91.73577118,91.75039673,161.0718536,161.0729218,4.321568489,0.998874609,0.988751837,V(-8.40169791182262,-0.033140888, 7.79089493607441),135.7200494,17.62758022,9.807245858,-86.41242157,81.98153026,21.22742505,21.22742505,21.23080936,,-86.75634401,11.38562597,21.14586533,,
-14.62000001,997.463041,95.85024276,95.85037246,95.86624253,168.2946986,168.2987449,0.161476612,,0.92212654,,,,,,,,,,,,,,,,,
Time,radar,fall avg accel,fall burn time,fall dist,burn mass,fall time,ship mass,,,,,,,,,,,,,,,,,,,
80.04000007,1000.01458,27.51832346,5.989934417,355.1540048,830.5805594,14.30425837,4.484138489,,,,,,,,,,,,,,,,,,,
Time,radar,availthrust,thrust,thrust at alt,isp,atsip,mass,atmequiv,press,acc,acc,acc,fall dist,fall time,gravity,ship vertical speed,,acceleration,acceleration thrust,acceleration thrust at,,velocity,a,a after,calc thrust,
80.40000007,999.6605726,100.5642166,100.5642166,100.581337,176.5469055,176.5761261,4.483130455,0.984624519,0.850824205,V(2.32798760891914,0.010667036, -5.874589454364),331.1600423,14.0255309,9.774669072,-2.722993384,14.3017851,22.43169536,22.43169536,22.4355142,,,,,,
80.54000008,999.1976342,100.5598602,100.5598602,100.5769806,176.5397034,176.5684814,4.483130455,0.984631854,0.850884442,V(3.5819331243953,0.016342813, -9.0399227074749),318.7225302,13.88612945,9.774685012,-4.08437368,14.29846151,22.43072363,22.43072363,22.43454247,,-3.306702935,,,,
80.68000008,998.5441255,100.5537338,100.5537338,100.5708389,176.5293884,176.5576935,4.483130455,0.98464119,0.850969301,V(3.581196766838,0.016196921, -9.04013347237449),306.4002351,13.74671991,9.774707155,-5.445711638,14.29376872,22.42935708,22.42935708,22.43317252,,-4.667919602,-9.722976181,,,
80.82000008,997.6999784,100.5457993,100.5457993,100.5629196,176.5159149,176.5437927,4.483130455,0.984653249,0.851079083,V(3.58041258898172,0.016051021, -9.04023068888813),294.2973602,13.60730046,9.774735494,-6.807047346,14.28770492,22.42758721,22.42758721,22.43140605,,-6.029621885,-9.726444871,,,
80.96000008,996.665329,100.536087,100.536087,100.5531998,176.4992981,176.5267334,4.483130455,0.98466803,0.851213562,V(3.57949628481152,0.015904716, -9.04034869951647),282.4142436,13.46787055,9.774770031,-8.16838615,14.28026934,22.42542082,22.42542082,22.42923796,,-7.390352935,-9.719507492,,,
81.10000008,995.4400525,100.5245819,100.5245819,100.5416946,176.4795685,176.5065308,4.483130455,0.984685534,0.851372964,V(3.57880942711646,0.015758124, -9.04074232770697),270.7515961,13.32841892,9.774810767,-9.52984632,14.271459,22.4228545,22.4228545,22.42667164,,-8.751974918,-9.725871294,,,
81.24000008,994.0242057,100.5112991,100.5112991,100.5283966,176.4566803,176.4831848,4.483130455,0.98470576,0.851557064,V(3.57816691269235,0.015612022, -9.04110611706724),259.3114626,13.18896967,9.774857704,-10.89117696,14.26127176,22.41989167,22.41989167,22.4237054,,-10.11319163,-9.722976508,,,
81.38000008,992.4177543,100.4962082,100.4962082,100.5133209,176.4306641,176.4567261,4.483130455,0.98472871,0.851766011,V(3.57734226800649,0.0154667, -9.04141821080843),248.0955682,13.04949452,9.774910839,-12.25268179,14.24970449,22.41652551,22.41652551,22.42034264,,-11.47465305,-9.724724413,,,
81.52000008,990.620687,100.4793549,100.4793549,100.4964523,176.4015045,176.4271088,4.483130455,0.984754382,0.851999806,V(3.57650735609254,0.015320968, -9.04148297670383),237.1044099,12.910021,9.774970175,-13.61405782,14.23675377,22.41276623,22.41276623,22.41657996,,-12.83619483,-9.725298417,,,
81.66000008,988.6329043,100.460701,100.460701,100.4777985,176.3692017,176.3943634,4.483130455,0.984782777,0.852258448,V(3.57597379129729,0.0151751, -9.04182064570967),226.339543,12.77052886,9.77503571,-14.97555632,14.22241516,22.40860533,22.40860533,22.41241906,,-14.1984479,-9.730379067,,,
81.80000008,986.4547611,100.4402542,100.4402542,100.4573593,176.3337708,176.3584747,4.483130455,0.984813895,0.852542014,V(3.57529824558423,0.015029414, -9.04149372149874),215.8031118,12.63105561,9.775107446,-16.33673839,14.20668708,22.4040445,22.4040445,22.40785994,,-15.55816551,-9.712268644,,,
81.94000008,984.0858913,100.4180374,100.4180374,100.4351425,176.2952118,176.3194733,4.483130455,0.984847736,0.852850428,V(3.57486551238299,0.014883088, -9.04057888112428),205.4979631,12.49158333,9.775185381,-17.69781084,14.18956231,22.39908886,22.39908886,22.40290429,,-16.92049891,-9.730952858,,,
82.08000008,981.526564,100.3940277,100.3940277,100.4111252,176.2535248,176.2773132,4.483130455,0.984884298,0.85318384,V(3.57393700985059,0.014737864, -9.04099195440993),195.4195011,12.35204936,9.775269513,-19.05948412,14.17103781,22.39373329,22.39373329,22.39754702,,-18.28090887,-9.717213985,,,
82.22000008,978.7765299,100.368248,100.368248,100.3853378,176.2087097,176.2320404,4.483130455,0.984923584,0.853542099,V(3.57318432265399,0.014592341, -9.0413857157574),185.5749597,12.21253428,9.77535985,-20.42084266,14.15110634,22.3879829,22.3879829,22.39179494,,-19.64310061,-9.729941013,,,
82.36000008,975.8359592,100.340683,100.340683,100.3577652,176.1607513,176.1836395,4.483130455,0.984965592,0.853925357,V(3.57259110602811,0.014447173, -9.04288473205654),175.9616229,12.0729948,9.775456385,-21.78239417,14.12976326,22.3818343,22.3818343,22.38564463,,-21.00407651,-9.721256359,,,
82.50000008,972.7047491,100.3113403,100.3113403,100.3284149,176.1096649,176.1321106,4.483130455,0.985010324,0.854333614,V(3.57214039977487,0.014300649, -9.04275851501576),166.5830649,11.93345657,9.775559123,-23.14382634,14.1070015,22.37528917,22.37528917,22.3790978,,-22.36578634,-9.726498802,,,
82.64000008,969.3829457,100.2802124,100.2802124,100.2972794,176.0554657,176.0774536,4.483130455,0.985057778,0.854766868,V(3.57212787712522,0.014154492, -9.04226000228335),157.4433926,11.79392198,9.775668063,-24.50514469,14.08281461,22.36834583,22.36834583,22.37215275,,-23.7271675,-9.724151162,,,
82.78000008,965.8706168,100.2473068,100.2473068,100.2643738,175.9981537,176.0196838,4.483130455,0.985107954,0.855225272,V(3.57137274300561,0.014008503, -9.04115882569138),148.5423916,11.65438925,9.775783203,-25.86632862,14.0571958,22.36100596,22.36100596,22.36481289,,-25.08806304,-9.720682384,,,
82.92000008,962.1676031,100.212616,100.212616,100.2296829,175.9377136,175.958786,4.483130455,0.985160855,0.855708674,V(3.57051531095557,0.013863624, -9.04292557054795),139.8753526,11.51478778,9.775904546,-27.22826221,14.03013618,22.35326787,22.35326787,22.3570748,,-26.45009783,-9.728819933,,,
83.06000008,958.2739163,100.1761703,100.1761703,100.1932373,175.8741608,175.8947906,4.483130455,0.985216479,0.856217225,V(3.56831686295048,0.013717986, -9.04457587685258),131.4515434,11.37519571,9.776032094,-28.59000572,14.00162758,22.34513837,22.34513837,22.3489453,,-27.81204857,-9.728219587,,,
83.20000008,954.1894681,100.1379395,100.1379395,100.1549988,175.8074951,175.8276672,4.483130455,0.985274826,0.856750925,V(3.56775992890904,0.013573738, -9.04529982716726),123.2717134,11.23563123,9.776165847,-29.95129911,13.97166059,22.33661065,22.33661065,22.34041587,,-29.1746303,-9.73272657,,,
83.34000008,949.9145935,100.0979462,100.0979462,100.1149902,175.7377167,175.757431,4.483130455,0.985335896,0.857309849,V(3.56721562512405,0.013427244, -9.04368625881902),115.3368436,11.09607304,9.776305802,-31.31243712,13.94022838,22.32768981,22.32768981,22.33149163,,-30.5348182,-9.715627874,,,
83.48000008,945.4492043,100.0561752,100.0561752,100.0732193,175.6648407,175.6840973,4.483130455,0.985399687,0.857893922,V(3.56728593875681,0.013282816, -9.0415267663554),107.6494834,10.95651525,9.776451958,-32.67348475,13.90732049,22.31837245,22.31837245,22.32217427,,-31.89563709,-9.720134935,,,
83.62000008,940.7932641,100.0126343,100.0126343,100.0296783,175.5888519,175.607666,4.483130455,0.985466202,0.85850337,V(3.56692374857454,0.013137135, -9.04288923184659),100.205899,10.8168825,9.77660432,-34.03539851,13.87292627,22.30866027,22.30866027,22.3124621,,-33.25671595,-9.721991866,,,
83.76000008,935.9465538,99.96734619,99.96734619,99.984375,175.5097656,175.5281219,4.483130455,0.985535439,0.859138118,V(3.56653524748346,0.012992331, -9.04196551392839),93.0164436,10.67734753,9.776762884,-35.39596642,13.83703315,22.29855838,22.29855838,22.3023568,,-34.61935903,-9.733164844,,,
83.90000008,930.9095618,99.92027283,99.92027283,99.93731689,175.4276123,175.4455109,4.483130455,0.985607398,0.859798165,V(3.56583213920131,0.012847553, -9.04164322924714),86.07770497,10.53776926,9.776927652,-36.75700737,13.7996332,22.28805827,22.28805827,22.2918601,,-35.97851441,-9.708252672,,,
84.04000008,925.681743,99.87146759,99.87146759,99.88848114,175.3423462,175.359787,4.483130455,0.985682079,0.860483662,V(3.5650294071691,0.012700634, -9.0401479461021),79.3899472,10.39817037,9.777098623,-38.11824652,13.76071021,22.27717185,22.27717185,22.28096687,,-37.34156279,-9.736059856,,,
84.18000008,920.2636109,99.82087708,99.82087708,99.83789825,175.2539825,175.2709808,4.483130455,0.985759481,0.86119461,V(3.56367283749517,0.012556307, -9.04097306649143),72.95933039,10.25860587,9.777275796,-39.47891951,13.72025521,22.26588721,22.26588721,22.26968393,,-38.70094386,-9.709864799,,,
84.32000008,914.6549298,99.76856232,99.76856232,99.78556061,175.1625519,175.1790924,4.483130455,0.985839605,0.861931082,V(3.56227341310879,0.012407815, -9.03970454461552),66.78638426,10.11902372,9.777459174,-40.83976179,13.67825299,22.25421797,22.25421797,22.25800958,,-40.06200739,-9.72188234,,,
84.46000008,908.855754,99.71446991,99.71446991,99.7314682,175.0680542,175.084137,4.483130455,0.985922452,0.862693081,V(3.56138011729863,0.012260118, -9.03863880366309),60.87037993,9.979460702,9.777648757,-42.20021642,13.63468982,22.2421522,22.2421522,22.24594381,,-41.42268462,-9.719123066,,,
84.60000008,902.8658986,99.65863037,99.65863037,99.67562103,174.970459,174.9860992,4.483130455,0.98600802,0.86348068,V(3.56149602608573,0.012114955, -9.04167502618549),55.21083732,9.839799287,9.777844546,-43.56197651,13.58954946,22.22969672,22.22969672,22.23348663,,-42.78468144,-9.728548698,,,
84.74000008,896.6855029,99.60105896,99.60105896,99.61804199,174.8698273,174.8850098,4.483130455,0.986096311,0.864293955,V(3.56078759585713,0.011971839, -9.04366916874227),49.81509658,9.700128641,9.778046545,-44.92379184,13.54281737,22.21685493,22.21685493,22.22064314,,-44.14568361,-9.721444043,,,
84.88000008,890.3144785,99.54174042,99.54174042,99.55871582,174.7661285,174.7808533,4.483130455,0.986187326,0.865132981,V(3.5590787905151,0.01182996, -9.04574485636475),44.68543378,9.560508326,9.77825475,-46.28480855,13.49447652,22.20362343,22.20362343,22.20740994,,-45.50731674,-9.725950967,,,
85.02000008,883.7528598,99.48067474,99.48067474,99.49764252,174.6593475,174.673645,4.483130455,0.986281064,0.865997759,V(3.55826702715824,0.011685301, -9.04583638353888),39.82012301,9.420832198,9.778469166,-47.64655521,13.44451,22.19000222,22.19000222,22.19378702,,-46.86870519,-9.724203169,,,
85.16000008,877.0006579,99.41786957,99.41786957,99.43482208,174.54953,174.5633545,4.483130455,0.986377524,0.866888438,V(3.55804994523885,0.01154004, -9.04505843042318),35.22400583,9.281164511,9.778689792,-49.00810454,13.3928999,22.175993,22.175993,22.1797744,,-48.23001341,-9.723630144,,,
85.30000008,870.0578616,99.35333252,99.35333252,99.3702774,174.436676,174.4500427,4.483130455,0.986476706,0.86780502,V(3.55854259835132,0.01139517, -9.04692039503502),30.89788437,9.141487282,9.778916629,-50.36974174,13.33962724,22.16159746,22.16159746,22.16537716,,-49.59140195,-9.724203816,,,
85.44000008,862.9244651,99.28707123,99.28707123,99.30399323,174.3207855,174.3336792,4.483130455,0.986578616,0.868747654,V(3.55699925849174,0.011251222, -9.04901245502413),26.84352654,9.001750011,9.779149684,-51.73218922,13.28467218,22.14681732,22.14681732,22.15059192,,-50.9528321,-9.724501067,,,
85.58000008,855.6002638,99.21908569,99.21908569,99.23600006,174.2018433,174.2143097,4.483130455,0.986683247,0.869716265,V(3.55618367992482,0.011104076, -9.04906040668445),23.06633234,8.862058889,9.779388952,-53.09385589,13.22801239,22.13165258,22.13165258,22.13542547,,-52.31572351,-9.734938681,,,
85.72000008,848.0854001,99.14936829,99.14936829,99.1662674,174.0798798,174.0918884,4.483130455,0.986790602,0.870711079,V(3.55543431474053,0.010959308, -9.04948364627542),19.56588347,8.722362624,9.779634432,-54.45553244,13.16962718,22.11610152,22.11610152,22.11987101,,-53.67759769,-9.727672666,,,
85.86000008,840.3799415,99.07792664,99.07792664,99.09481812,173.9549103,173.9664612,4.483130455,0.98690068,0.871732021,V(3.55470624794889,0.010815301, -9.04683773548453),16.34558918,8.582690284,9.779886125,-55.81674431,13.10949426,22.10016586,22.10016586,22.10393365,,-55.03898994,-9.724230384,,,
86.00000008,832.4836513,99.00478363,99.00478363,99.02165985,173.8269348,173.838028,4.483130455,0.98701348,0.872779242,V(3.5540475148027,0.010674404, -9.04494118726972),13.40781126,8.443013401,9.780144028,-57.17791797,13.04758784,22.0838507,22.0838507,22.08761508,,-56.40207273,-9.736305593,,,
