70.02000007,1000.014621,21.08199094,6.341827766,464.4444427,368.1986191,14.29215641,4.74369669,,,,,,,time,,,,,,,,base,alt,curr
71.36000007,992.1730199,100.4945145,100.4945145,100.5118408,176.4277344,176.4541168,4.74259758,0.984731301,0.851786642,V(5.96423152523649,0.014687191, -7.67837820374701),464.3701036,13.03953749,9.775143113,-12.25192782,139.9272458,368.3449204,21.08169981,96.11916733,6.343774011,13.00982548,15.56196568,13.02949744
71.44000007,991.1540005,100.4849548,100.4849548,100.5022659,176.4112091,176.4373169,4.74259758,0.984745858,0.851919239,V(5.9641288837251,0.014548082, -7.67853710082611),464.3846528,12.95996847,9.775176258,-13.02989808,139.9263384,368.376276,21.08075098,96.11431122,6.344323083,12.93039362,15.64129027,12.94980588
71.52000007,990.0726919,100.4747925,100.4747925,100.4921265,176.3936462,176.4195099,4.74259758,0.984761305,0.852059892,V(5.96329768838837,0.014409061, -7.67855282127889),464.4002145,12.88041101,9.775211429,-13.80770186,139.9253881,368.4096403,21.07974508,96.10916138,6.34490635,12.85096388,15.72060237,12.87011722
71.60000007,988.9292279,100.4640656,100.4640656,100.4813919,176.375061,176.4006653,4.74259758,0.984777641,0.852208753,V(5.96271658254178,0.014269395, -7.67839602438869),464.4169229,12.80084168,9.775248621,-14.58560283,139.924429,368.4449782,21.07868443,96.10372925,6.345523822,12.77150836,15.79993625,12.79040351
71.68000007,987.7234158,100.4527588,100.4527588,100.4700699,176.3554535,176.3807983,4.74259758,0.984794867,0.85236567,V(5.9626303860843,0.014130261, -7.67904051988962),464.4348338,12.7212469,9.775287842,-15.36373746,139.9234642,368.4823596,21.07756499,96.09799576,6.346176797,12.69206202,15.87925178,12.71069984
71.76000007,986.4554483,100.4408569,100.4408569,100.4581757,176.3348236,176.3599091,4.74259758,0.98481298,0.85253072,V(5.96266493483229,0.013991285, -7.67908662590566),464.4537483,12.64167028,9.775329085,-16.14164273,139.9224575,368.5217254,21.07638932,96.09197235,6.3468642,12.61260584,15.9585697,12.6309872
71.84000007,985.1250567,100.4283829,100.4283829,100.445694,176.3131866,176.3379974,4.74259758,0.984831983,0.852703901,V(5.96209449615751,0.013852679, -7.67901268425842),464.4736048,12.56209383,9.775372353,-16.91949351,139.9214074,368.5630423,21.07515794,96.08566284,6.347584098,12.53315447,16.03786832,12.5512803
71.92000007,983.7325964,100.4153214,100.4153214,100.4326401,176.2904968,176.3150787,4.74259758,0.984851876,0.852885215,V(5.96153893163972,0.013713738, -7.67955124688281),464.49466,12.48251243,9.775417645,-17.69737491,139.9203486,368.6063689,21.07387028,96.07906342,6.348339234,12.4536995,16.11716643,12.47157076
72.00000007,982.2779326,100.40168,100.40168,100.4189835,176.2667999,176.2911072,4.74259758,0.984872657,0.85307466,V(5.96078592141017,0.013574947, -7.67981448974451),464.5167834,12.40293129,9.775464962,-18.47521801,139.9192631,368.6517219,21.07252477,96.07216644,6.349129781,12.37423791,16.1964634,12.39185557
72.08000007,980.7610438,100.3874512,100.3874512,100.4047623,176.2420959,176.2661438,4.74259758,0.984894326,0.853272313,V(5.96007848499778,0.013435575, -7.6799358761346),464.5401922,12.32332922,9.775514303,-19.25326118,139.9181813,368.6991499,21.07112388,96.06498337,6.349955186,12.29476164,16.27577125,12.31212669
72.16000007,979.181914,100.3726425,100.3726425,100.3899536,176.2163544,176.2401428,4.74259758,0.984916885,0.853478022,V(5.95922183799954,0.013296538, -7.6806996204967),464.5646346,12.24372949,9.775565668,-20.03124121,139.9170678,368.7485645,21.06966498,96.05750275,6.350815307,12.21528902,16.35506402,12.23240255
72.24000007,977.5404468,100.357254,100.357254,100.3745575,176.1895905,176.2131195,4.74259758,0.984940335,0.853691939,V(5.95876519307435,0.013157862, -7.68134222315104),464.5901279,12.16412536,9.775619062,-20.80922671,139.915925,368.7999428,21.06815049,96.04973602,6.351709398,12.1358086,16.43435621,12.15267169
72.32000007,975.8368135,100.3412857,100.3412857,100.3585815,176.1618195,176.1850739,4.74259758,0.984964673,0.853913987,V(5.95910104210774,0.013019366, -7.68150203335755),464.6168194,12.08451228,9.775674479,-21.58728492,139.9147751,368.8533735,21.06657981,96.04167938,6.352638791,12.05631916,16.51365296,12.07293293
72.40000007,974.0710141,100.3247375,100.3247375,100.3420334,176.1330109,176.1560211,4.74259758,0.984989898,0.854144168,V(5.95908000090404,0.012880519, -7.68153865833239),464.6444667,12.00491076,9.775731918,-22.36517833,139.9135813,368.9087655,21.06495114,96.0333252,6.353603002,11.97683566,16.59293233,11.9932013
72.48000007,972.2429522,100.3076019,100.3076019,100.3248978,176.1031799,176.1259308,4.74259758,0.985016013,0.854382556,V(5.95872874396448,0.012741801, -7.68156134896058),464.673328,11.92529604,9.775791383,-23.14318632,139.9123804,368.966244,21.0632672,96.02468491,6.354602416,11.89733357,16.67222743,11.91345223
72.56000007,970.352553,100.2898865,100.2898865,100.3071747,176.0723267,176.0948181,4.74259758,0.985043019,0.854629151,V(5.95886521247717,0.012602094, -7.68172127546614),464.7033476,11.84566904,9.775852876,-23.92129425,139.9111664,369.0257347,21.06152749,96.01575851,6.355634405,11.81784579,16.75149259,11.83371876
72.64000007,968.4000348,100.2715988,100.2715988,100.288887,176.0404816,176.0627136,4.74259758,0.985070914,0.854883879,V(5.95837027503945,0.01246236, -7.68118232555004),464.7340807,11.76607103,9.775916394,-24.69903193,139.9098731,369.0870721,21.05973123,96.00654221,6.356699635,11.73836634,16.8307345,11.75399492
72.72000007,966.3851803,100.2527161,100.2527161,100.2699966,176.0075989,176.0295563,4.74259758,0.985099698,0.855146813,V(5.95806912179952,0.012323, -7.67988107620064),464.7657325,11.686479,9.775981937,-25.47664917,139.9085246,369.1503804,21.05787701,95.99702835,6.35779944,11.65889359,16.90995653,11.6742791
72.80000007,964.3082078,100.2332687,100.2332687,100.2505493,175.9736938,175.9954071,4.74259758,0.985129369,0.85541788,V(5.95775242021065,0.012183909, -7.68034678316612),464.7989426,11.60685202,9.776049502,-26.25465577,139.9072297,369.2158761,21.05596772,95.98722839,6.358936897,11.57938323,16.98922386,11.59452691
72.88000007,962.1688872,100.2132339,100.2132339,100.2305145,175.9387817,175.9602356,4.74259758,0.98515993,0.855697229,V(5.95750968747087,0.01204473, -7.68043677989606),464.8332312,11.52722003,9.776119095,-27.03267647,139.9059063,369.2833839,21.05400257,95.97714233,6.360105687,11.49989516,17.06844682,11.51479843
72.96000007,959.967438,100.1926041,100.1926041,100.2098923,175.9028625,175.9240417,4.74259758,0.98519138,0.85598471,V(5.95636136195639,0.011907404, -7.68028714480298),464.8684428,11.44760201,9.77619071,-27.81049908,139.9045276,369.3528693,21.05198166,95.96676636,6.361312333,11.42037478,17.14770826,11.43503896
73.04000007,957.7036889,100.1714249,100.1714249,100.1887054,175.8659058,175.8868408,4.74259758,0.985223719,0.856280399,V(5.95684814976664,0.011768093, -7.68179960495553),464.9053712,11.36793514,9.776264353,-28.58887774,139.9032323,369.4245632,21.04990402,95.95609665,6.362558313,11.34081458,17.22701972,11.35524099
73.12000007,955.3776881,100.1496506,100.1496506,100.1669312,175.8279419,175.8486176,4.74259758,0.985256947,0.85658437,V(5.95637519467425,0.011629314, -7.68341614635014),464.943007,11.28829166,9.776340022,-29.36693322,139.9018485,369.498155,21.04776941,95.94513702,6.363833477,11.26130036,17.30625025,11.27549059
73.20000007,952.9893873,100.1273041,100.1273041,100.144577,175.7889404,175.8093719,4.74259758,0.985291066,0.856896548,V(5.95596834184837,0.011491501, -7.68391751390755),464.9817646,11.20864051,9.776417718,-30.14504215,139.9004484,369.573769,21.04557879,95.93388748,6.365145666,11.1817622,17.38550615,11.19571767
73.28000007,950.5388829,100.1043701,100.1043701,100.1216431,175.7489471,175.769104,4.74259758,0.985326073,0.857216934,V(5.95538329732677,0.011353304, -7.6837414376918),465.0213064,11.12900613,9.776497439,-30.92290751,139.898974,369.651322,21.04333294,95.92235565,6.366487056,11.1022603,17.46469505,11.11598263
73.36000007,948.0261268,100.080864,100.080864,100.0981369,175.7079315,175.7278442,4.74259758,0.98536197,0.857545527,V(5.95559887399925,0.011215059, -7.68295755627772),465.0616189,11.0493838,9.776579186,-31.70057939,139.8974289,369.7307336,21.04103016,95.91053009,6.367865671,11.02273983,17.54390205,11.03623051
73.44000007,945.4511457,100.0567932,100.0567932,100.0740509,175.6659088,175.6855621,4.74259758,0.985398755,0.857882402,V(5.95481859865547,0.011076589, -7.68279404641199),465.1037369,10.96971844,9.776662958,-32.47875874,139.8959746,369.8124465,21.03867129,95.89841461,6.369280911,10.94320205,17.62312522,10.9564626
73.52000007,942.8139504,100.032135,100.032135,100.0493851,175.6228638,175.6422577,4.74259758,0.985436429,0.85822756,V(5.95387572387085,0.010937626, -7.68307537459624),465.1466414,10.89006785,9.776748756,-33.25671543,139.8944465,369.8960772,21.03625699,95.88601303,6.370730507,10.86366235,17.70234067,10.87669437
73.60000007,940.1144925,100.0068893,100.0068893,100.0241394,175.5788269,175.5979309,4.74259758,0.985474993,0.858580926,V(5.95259636796953,0.010798632, -7.68203868501441),465.1899362,10.81044851,9.77683658,-34.03422673,139.8927832,369.9814724,21.03378683,95.87332535,6.372211558,10.78414179,17.78151351,10.79694696
73.68000007,937.3528579,99.98107147,99.98107147,99.99832916,175.5337677,175.5526276,4.74259758,0.985514445,0.858942574,V(5.95222558716193,0.010659894, -7.68333102841048),465.2354542,10.73077129,9.776926429,-34.81245298,139.891272,370.0693642,21.0312604,95.86034393,6.373733572,10.70458101,17.86074284,10.71716086
73.76000007,934.5289715,99.95468903,99.95468903,99.97193146,175.4876862,175.5062866,4.74259758,0.985554786,0.859312504,V(5.95199264503947,0.010520107, -7.6836797035971),465.2812772,10.65112616,9.777018304,-35.59022163,139.889621,370.1589222,21.02867789,95.84707642,6.375286963,10.62503807,17.9399297,10.63739434
73.84000007,931.6428708,99.92772675,99.92772675,99.94496155,175.4405975,175.4589386,4.74259758,0.985596016,0.859690793,V(5.95109154710173,0.010381514, -7.68375212711564),465.3286188,10.57145869,9.777112205,-36.36824644,139.8880107,370.2507003,21.02604015,95.8335228,6.376876231,10.54548395,18.01912421,10.5576183
73.92000007,928.6944467,99.90018463,99.90018463,99.91742706,175.3925171,175.4105988,4.74259758,0.985638136,0.860077288,V(5.95112270172701,0.010243858, -7.68445527732337),465.3773708,10.49177234,9.777208132,-37.14647666,139.8864242,370.3446586,21.02334617,95.81967926,6.378500404,10.46592893,18.09830902,10.47784308
74.00000007,925.6839303,99.87207794,99.87207794,99.88931274,175.3434143,175.3612366,4.74259758,0.985681144,0.860472067,V(5.95134450986831,0.010103715, -7.68437481274747),465.4261171,10.41213251,9.777306086,-37.92406084,139.8846501,370.4402012,21.02059831,95.80555725,6.380158734,10.38636794,18.17749206,10.39806363
74.08000007,922.6110904,99.84338379,99.84338379,99.86061859,175.2933044,175.3108673,4.74259758,0.985725042,0.860875203,V(5.95093793218689,0.00996406, -7.68410040155785),465.4768028,10.33245185,9.777406067,-38.70214445,139.8829782,370.53813,21.01779359,95.79114151,6.381853797,10.30679684,18.25668032,10.31827582
74.16000007,919.4760363,99.81412506,99.81412506,99.83135223,175.2421875,175.259491,4.74259758,0.985769828,0.861286697,V(5.94993871582985,0.00982662, -7.6852803976987),465.5282947,10.25277914,9.777508073,-39.48008424,139.8812428,370.6379649,21.01493348,95.77644348,6.383578341,10.22725345,18.33580847,10.23851757
74.24000007,916.2787068,99.78429413,99.78429413,99.80151367,175.1900635,175.2071075,4.74259758,0.985815503,0.861706474,V(5.94981407579494,0.009688201, -7.68416701123065),465.5803614,10.17312168,9.777612106,-40.2577707,139.8794056,370.7396429,21.01201572,95.76144791,6.385340799,10.14769451,18.41494986,10.15874555
74.32000007,913.0191888,99.75388336,99.75388336,99.77110291,175.1369324,175.153717,4.74259758,0.985862069,0.862134608,V(5.94909639951787,0.00954831, -7.68292052675696),465.6335511,10.09346011,9.777718167,-41.03547492,139.8775478,370.843405,21.00904399,95.74617386,6.38713557,10.0681403,18.49406927,10.0789801
74.40000007,909.6973344,99.72290802,99.72290802,99.74011993,175.0827942,175.0993195,4.74259758,0.985909523,0.862571101,V(5.94802253407377,0.00941107, -7.68406311185595),465.6877684,10.01379317,9.777826255,-41.81320009,139.8756602,370.949169,21.00601711,95.73061371,6.388967863,9.988572183,18.5732046,9.999202563
74.48000007,906.3134391,99.69135284,99.69135284,99.70856476,175.0276642,175.0439301,4.74259758,0.985957864,0.863015951,V(5.94708971564875,0.009273317, -7.6838254199053),465.7433409,9.93411756,9.777936366,-42.59102342,139.8737871,371.0570827,21.00293583,95.71477127,6.390836267,9.908990122,18.65235137,9.919412928
74.56000007,902.8672814,99.65924072,99.65924072,99.67644501,174.9715424,174.9875336,4.74259758,0.986007095,0.863469159,V(5.94624633932237,0.009133419, -7.68438137033274),465.8001865,9.854429698,9.778048504,-43.3689755,139.8719241,371.1671071,20.99979907,95.69864273,6.392739825,9.829405657,18.73149088,9.839622778
74.64000007,899.3588987,99.6265564,99.6265564,99.64375305,174.9143982,174.9301453,4.74259758,0.986057215,0.863930726,V(5.94732893965211,0.008995137, -7.68449806690186),465.8582697,9.774733438,9.778162669,-44.14700838,139.8700606,371.2792193,20.9966063,95.68222427,6.394681002,9.749809418,18.81064141,9.75982274
74.72000007,895.7883017,99.59329987,99.59329987,99.61048126,174.8562469,174.8717346,4.74259758,0.986108224,0.864400725,V(5.94767754625306,0.008856572, -7.68520225869499),465.9174847,9.695033004,9.778278861,-44.92506435,139.8681801,371.393443,20.99335892,95.66552353,6.39665625,9.670212757,18.88977953,9.680024211
74.80000007,892.1552592,99.55947113,99.55947113,99.5766449,174.7971191,174.8123322,4.74259758,0.986160122,0.864879157,V(5.94941391963192,0.008718745, -7.68557466606756),465.9782301,9.615310717,9.77839708,-45.70337721,139.8663429,371.509874,20.99005671,95.64853668,6.398671211,9.590587423,18.96895694,9.600198894
74.88000007,888.4600998,99.52507019,99.52507019,99.54225159,174.736969,174.7519531,4.74259758,0.98621291,0.865365948,V(5.9495319116262,0.008581002, -7.68617279587097),466.0396274,9.535602423,9.77851733,-46.48146221,139.8644151,371.6282058,20.98669989,95.63126755,6.400720791,9.510965573,19.04811983,9.520379036
74.96000007,884.7027529,99.49009705,99.49009705,99.50727844,174.6758423,174.6905518,4.74259758,0.986266586,0.865861171,V(5.95034255900312,0.008444276, -7.68651067774501),466.1026044,9.455877186,9.778639605,-47.25976383,139.8625381,371.7487716,20.98328726,95.61371231,6.402803092,9.431352104,19.12725174,9.440569565
75.04000007,880.8830579,99.45457458,99.45457458,99.47173309,174.6137085,174.6281586,4.74259758,0.986321153,0.866364903,V(5.94845517934077,0.008304748, -7.68790676611867),466.1660139,9.376165343,9.778763912,-48.03781804,139.8605446,371.8711178,20.97981917,95.59587097,6.404921202,9.351732862,19.20638077,9.360756308
75.12000007,877.0010875,99.41847229,99.41847229,99.4356308,174.5505829,174.5647736,4.74259758,0.986376609,0.866876993,V(5.94859791676435,0.008166496, -7.68620942126677),466.2294605,9.296480824,9.778890246,-48.81541688,139.8583628,371.9951587,20.97629742,95.57775497,6.40706764,9.27213673,19.28545007,9.280968229
75.20000007,873.0572188,99.38179779,99.38179779,99.3989563,174.4864655,174.5003967,4.74259758,0.986432953,0.867397592,V(5.94809281061364,0.008026866, -7.68523524186392),466.2948586,9.216774048,9.779018607,-49.59334192,139.8562886,372.1215908,20.97271978,95.55934906,6.409252515,9.192530041,19.36453065,9.201171598
75.28000007,869.0508809,99.34457397,99.34457397,99.36171722,174.4213409,174.4350128,4.74259758,0.986490187,0.867926699,V(5.94791122813455,0.007887499, -7.68544210535886),466.3616883,9.137048139,9.779148995,-50.3714915,139.8542505,372.2502054,20.96908878,95.54066086,6.411481964,9.112877865,19.44369006,9.121331429
75.36000007,864.9821103,99.30677795,99.30677795,99.32391357,174.3552551,174.3686523,4.74259758,0.98654831,0.868464239,V(5.94738499399313,0.007746472, -7.68491532806872),466.4292746,9.057324744,9.779281414,-51.1495414,139.8521362,372.3807821,20.9654026,95.521698,6.413729346,9.033288533,19.52270059,9.041556301
75.44000007,860.8514659,99.26841736,99.26841736,99.28554535,174.288147,174.3013,4.74259758,0.986607321,0.869010287,V(5.94779388944404,0.007611943, -7.68434184527564),466.4979999,8.977603392,9.779415858,-51.92755872,139.8500078,372.5134217,20.96166217,95.50244522,6.416027479,8.953639283,19.60182777,8.961723198
75.52000007,856.6580965,99.22948456,99.22948456,99.24662018,174.220047,174.2329559,4.74259758,0.986667223,0.869564844,V(5.94627411710651,0.007474637, -7.68656643954598),466.5674611,8.897878751,9.779552333,-52.70553076,139.8478003,372.6480248,20.95786722,95.48291016,6.418360737,8.873981938,19.68095158,8.881884071
75.60000007,852.4029689,99.18999481,99.18999481,99.2071228,174.1509705,174.16362,4.74259758,0.986728014,0.870127985,V(5.94619330488457,0.007336629, -7.68809202164936),466.6393209,8.818125885,9.779690838,-53.48396152,139.8457732,372.7852283,20.95401789,95.46309662,6.420724461,8.794347477,19.76002124,8.802069973
75.68000007,848.0852609,99.14994812,99.14994812,99.16706085,174.0809174,174.0932922,4.74259758,0.986789694,0.870699634,V(5.94433366932227,0.007197432, -7.6875875133048),466.7099252,8.738421685,9.779831371,-54.26153901,139.8433672,372.9235437,20.95011511,95.44300842,6.423120205,8.71471377,19.83906784,8.722258744
75.76000007,843.7055238,99.10934448,99.10934448,99.12645721,174.0098724,174.0220032,4.74259758,0.986852263,0.871279792,V(5.94551042484929,0.007061143, -7.687536569004),466.7836566,8.658666956,9.779973934,-55.03990552,139.841253,373.064754,20.94615646,95.4226265,6.425560728,8.635049792,19.91816991,8.642419301
75.84000007,839.26328,99.06816864,99.06816864,99.08527374,173.9378357,173.949707,4.74259758,0.986915722,0.871868609,V(5.94418234930431,0.006920568, -7.68962749573168),466.8584346,8.578906273,9.780118526,-55.81830084,139.8391066,373.2080355,20.94214611,95.40197372,6.428038372,8.555372765,19.99728809,8.562568917
75.92000007,834.7588772,99.02644348,99.02644348,99.04353333,173.8648224,173.8764343,4.74259758,0.986980071,0.872465934,V(5.94423913996511,0.006781268, -7.69039748601819),466.933969,8.499151365,9.78026515,-56.59657376,139.8368915,373.3532678,20.93808189,95.38103867,6.430556926,8.475676033,20.07643918,8.482700932
76.00000007,830.1921797,98.98414612,98.98414612,99.00123596,173.7908325,173.8021698,4.74259758,0.987045309,0.873071919,V(5.94382106139132,0.00664332, -7.69186077169949),467.012072,8.419359908,9.780413804,-57.37540775,139.8348763,373.5011757,20.9339623,95.35982132,6.433105048,8.395997196,20.15553277,8.402853032
76.08000007,825.5632198,98.94130707,98.94130707,98.95838165,173.7158508,173.726944,4.74259758,0.987111437,0.873686411,V(5.94511243928083,0.006506753, -7.6926504407231),467.0894614,8.339605102,9.780564488,-58.15359546,139.8325705,373.6504439,20.92979046,95.33833313,6.435687459,8.316316972,20.23461628,8.323005904
76.16000007,820.8719128,98.89788818,98.89788818,98.9149704,173.6398926,173.6507263,4.74259758,0.987178454,0.874309639,V(5.94531945522848,0.00636821, -7.69480256039554),467.1705288,8.259790768,9.780717202,-58.9327362,139.830631,373.8028566,20.92556553,95.31655884,6.438321421,8.236583746,20.31381192,8.243107845
76.24000007,816.118361,98.85393524,98.85393524,98.87100983,173.5629578,173.5735474,4.74259758,0.987246362,0.87494145,V(5.94731240647208,0.006228896, -7.69452485381338),467.2518165,8.179992574,9.780871949,-59.71157694,139.8285458,373.9569797,20.92128661,95.29450989,6.440984077,8.156871846,20.39294563,8.163233331
76.32000007,811.3026662,98.80941772,98.80941772,98.82647705,173.4850464,173.4953766,4.74259758,0.987315159,0.875581995,V(5.94697377933,0.006090959, -7.69504294445903),467.3330026,8.100219055,9.781028728,-60.48997412,139.8262545,374.112758,20.91695236,95.27217865,6.44367657,8.077176376,20.47202296,8.083377464
76.40000007,806.4245868,98.76434326,98.76434326,98.78139496,173.4061737,173.4162292,4.74259758,0.987384846,0.876231124,V(5.94496540137502,0.005951468, -7.69548820023497),467.4155508,8.020434937,9.781187537,-61.26849944,139.8239832,374.270745,20.91256538,95.24957275,6.446405579,7.997473232,20.55110295,8.003516104
76.48000007,801.4841084,98.71871948,98.71871948,98.73576355,173.3263245,173.3361206,4.74259758,0.987455425,0.876888988,V(5.94605726925706,0.005811493, -7.69641106385099),467.4998484,7.940632526,9.781348381,-62.04729042,139.8217939,374.4310737,20.90812642,95.2266922,6.449177008,7.917745529,20.63022923,7.923632338
76.56000007,796.4813675,98.67253876,98.67253876,98.6895752,173.2454834,173.2550354,4.74259758,0.987526892,0.87755551,V(5.94556031531625,0.005672264, -7.69521547152468),467.5849093,7.860834153,9.781511257,-62.82597539,139.8195332,374.5933876,20.90363292,95.20353317,6.451978287,7.838033211,20.70930116,7.843766192
76.64000007,791.4163534,98.62582397,98.62582397,98.6428299,173.1636963,173.1729736,4.74259758,0.98759925,0.878230842,V(5.94176909544899,0.005533978, -7.69351220051658),467.6672011,7.781104293,9.781676164,-63.60339122,139.8166694,374.7562609,20.8990839,95.18009949,6.454797113,7.758369712,20.78823027,7.763951162
76.72000007,786.2891813,98.57853699,98.57853699,98.59555054,173.0809326,173.0899658,4.74259758,0.987672495,0.878914834,V(5.94257161490972,0.005395653, -7.69176656341234),467.7525755,7.701334741,9.781843099,-64.38147796,139.8140824,374.9220561,20.89448411,95.15639114,6.457665962,7.678661095,20.86726022,7.684093148
76.80000007,781.099728,98.53070831,98.53070831,98.5477066,172.9972229,173.0059814,4.74259758,0.98774663,0.879607559,V(5.94400539914499,0.005256559, -7.68956558565308),467.8393578,7.621554741,9.782012066,-65.15970402,139.8115268,375.0900848,20.88982898,95.13240433,6.460559408,7.598978725,20.94619942,7.604263644
76.88000007,775.8479651,98.48233032,98.48233032,98.49932098,172.9125214,172.9210358,4.74259758,0.987821653,0.88030902,V(5.94264449436166,0.005120678, -7.6888205309516),467.9272536,7.541769727,9.782183063,-65.93796938,139.8089556,375.2602318,20.88512574,95.1081543,6.463504163,7.519253417,21.02524893,7.52439335
76.96000007,770.5341356,98.43340302,98.43340302,98.45038605,172.8268738,172.8351288,4.74259758,0.987897567,0.881019365,V(5.94097504231251,0.00498261, -7.6879904467332),468.015608,7.461994738,9.782356093,-66.71602612,139.8062679,375.4322428,20.88036629,95.08362198,6.466473555,7.439553657,21.10420541,7.444550873
77.04000007,765.157845,98.38393402,98.38393402,98.40091705,172.7402649,172.7482758,4.74259758,0.987974369,0.881738369,V(5.94286520749266,0.004846363, -7.68979162291851),468.1062361,7.382192572,9.782531153,-67.49451857,139.8037434,375.6068442,20.87555567,95.05881882,6.469484902,7.359834464,21.18320004,7.364691157
77.12000007,759.7192063,98.33391571,98.33391571,98.35088348,172.6526947,172.6604462,4.74259758,0.988052063,0.882466258,V(5.94231034355646,0.004707697, -7.69019387387792),468.1966716,7.302406929,9.782708248,-68.27263988,139.8010031,375.7830334,20.87069083,95.033741,6.472523138,7.280129916,21.26212656,7.28484834
77.20000007,754.2185503,98.28336334,98.28336334,98.30030823,172.5641632,172.5716553,4.74259758,0.988130643,0.883203032,V(5.94174925117704,0.004570411, -7.68934194623546),468.2873541,7.222633711,9.782887372,-69.05050291,139.7981195,375.9610342,20.86577581,95.00839615,6.475604063,7.200409393,21.34109252,7.204991752
77.28000007,748.6556693,98.23226166,98.23226166,98.24919891,172.4747009,172.4819336,4.74259758,0.988210113,0.88394854,V(5.94092738948217,0.004429405, -7.68869981994547),468.379181,7.142855671,9.783068527,-69.82840749,139.7952231,376.1411575,20.86080652,94.98277283,6.478717806,7.120692761,21.42002516,7.125141291
77.36000007,743.0304857,98.18060303,98.18060303,98.19755554,172.3842773,172.3912659,4.74259758,0.988290473,0.884703009,V(5.93847995831242,0.00428969, -7.68973473959587),468.4717387,7.063078372,9.783251717,-70.6062339,139.7922486,376.3233043,20.85578742,94.95688629,6.481870155,7.040962926,21.49897714,7.045279839
77.44000007,737.3431884,98.12843323,98.12843323,98.14536285,172.2928925,172.2996368,4.74259758,0.988371722,0.885466287,V(5.9395929109651,0.004148452, -7.68863606072904),468.5673905,6.983267353,9.783436938,-71.3846964,139.7895724,376.5083252,20.85071664,94.9307251,6.485068656,6.961213477,21.57798166,6.965400972
77.52000007,731.5933363,98.07570648,98.07570648,98.09262085,172.2005768,172.2070465,4.74259758,0.988453861,0.88623845,V(5.94027212272263,0.004010515, -7.68994276551239),468.6649158,6.903438033,9.783624193,-72.16344085,139.7869911,376.6957978,20.84559446,94.90429688,6.488301113,6.881458714,21.65697286,6.885519016
77.60000007,725.7813251,98.02244568,98.02244568,98.03936005,172.1073151,172.1135406,4.74259758,0.988536889,0.887019649,V(5.94063533333336,0.003872073, -7.69266649007951),468.763888,6.823602037,9.783813483,-72.94229695,139.784448,376.8855503,20.84042227,94.87760162,6.491578049,6.801683022,21.73601401,6.80561833
77.68000007,719.9069561,97.96865082,97.96865082,97.98554993,172.0131073,172.0190735,4.74259758,0.988620807,0.887809657,V(5.94152886554517,0.003732574, -7.69506296272123),468.8640778,6.743760222,9.784004805,-73.72122143,139.7819081,377.0774663,20.83519827,94.85063553,6.49489342,6.721903961,21.81505689,6.725716497
77.76000007,713.9704323,97.91431427,97.91431427,97.93120575,171.9179535,171.9236755,4.74259758,0.988705616,0.888608701,V(5.94291915575782,0.003594695, -7.69781077356597),468.9659064,6.663910036,9.784198165,-74.50030068,139.7794325,377.2717427,20.82992399,94.82339859,6.498257543,6.642093833,21.89417602,6.64578578
77.84000007,707.9714965,97.85944366,97.85944366,97.87632751,171.8218689,171.8273315,4.74259758,0.988791316,0.889416706,V(5.94136241665268,0.003459244, -7.70139618334872),469.0693349,6.584048854,9.784393562,-75.27955699,139.7770175,377.4683768,20.82459787,94.79589844,6.501646773,6.562304816,21.97321503,6.565878426
77.92000007,701.9102501,97.80404663,97.80404663,97.82091522,171.7248383,171.7300568,4.74259758,0.988877907,0.890233746,V(5.94100943135746,0.00331992, -7.70271480210344),469.1732812,6.504192379,9.784590994,-76.05867495,139.7745013,377.6669239,20.81922277,94.76813507,6.505082137,6.4824922,22.05231429,6.485949662
78.00000007,695.7865014,97.74811554,97.74811554,97.76496887,171.6268921,171.6318359,4.74259758,0.988965388,0.891059821,V(5.9398310334875,0.003181013, -7.70437561357532),469.2782241,6.424331857,9.784790464,-76.83780995,139.7719533,377.8675702,20.81379438,94.74010468,6.508539004,6.402703549,22.13131072,6.406047109
78.08000007,689.6005405,97.69165039,97.69165039,97.70849609,171.5279846,171.5326996,4.74259758,0.989053759,0.891894857,V(5.93943648553048,0.003041718, -7.70306178655387),469.3817535,6.344500965,9.784991969,-77.61626643,139.7690076,378.0693731,20.80831227,94.71180344,6.512020577,6.322935488,22.21021958,6.326167384
78.16000007,683.3521716,97.63467407,97.63467407,97.65148926,171.4281769,171.4326172,4.74259758,0.989143018,0.892739003,V(5.93971003729924,0.002904315, -7.70051165225017),469.4858934,6.264669935,9.785195507,-78.39465129,139.7659793,378.2731232,20.80278271,94.68324661,6.515547219,6.243143558,22.2891871,6.246265963
78.24000007,677.0416348,97.57714844,97.57714844,97.59397125,171.3274384,171.3316345,4.74259758,0.989233169,0.893592185,V(5.93993601959069,0.002763968, -7.69888322619141),469.5928012,6.184816993,9.785401083,-79.17349258,139.7631827,378.4797083,20.79720192,94.65441895,6.519115825,6.16334486,22.36817233,6.166359962
78.32000007,670.6690375,97.519104,97.519104,97.53590393,171.225769,171.2297058,4.74259758,0.989324209,0.894454478,V(5.93863015346127,0.002626467, -7.69863856939866),469.7004948,6.104967004,9.785608693,-79.95225643,139.7603275,378.6883168,20.79157116,94.62533188,6.522717716,6.083544281,22.44713697,6.086454271
